professor,avg_gpa,total_grades
Ann Horwitz,3.5964285714285715,140
Ann Judge,,0
Ann Kennedy,3.963551401869159,214
Ann Leger,3.88,5
Ann Mason,3.066984445559458,1993
Ann Nancy Forsythe,2.9155145929339477,651
Ann Nutter Coffman,,0
Ann Prentice,3.8333333333333335,156
Ann Schweighofer,3.8013698630136985,73
Ann Smith,3.8416666666666663,108
Ann Truelove,3.4063829787234043,47
Ann White,3.8225806451612905,62
AnnMarie Saunders,3.8375,8
Anna Alberini,3.381402936378466,613
Anna Bedford,3.182352941176471,17
Anna Broughel,3.7882352941176474,17
Anna Carolyn McCormally,3.5942857142857143,35
Anna Cronan,3.8607142857142853,112
Anna Devlin,3.2804347826086966,46
Anna Ebers,3.689473684210526,19
Anna Goodson,3.414814814814815,108
Anna Grabovac,3.6125000000000003,32
Anna Haller,3.988888888888889,27
Anna Josephson,3.651807228915663,166
Anna Li,2.8502500000000004,400
Anna Meyer,3.6950000000000003,40
Anna Nelson,3.645333333333333,75
Anna Obizhaeva,3.476050420168067,238
Anna Posbergh,3.564583333333333,144
Anna Rowser,2.720253164556962,79
Anna Sheveland,3.388359788359789,189
Anna Steed,3.535483870967742,31
Anna Storti,3.5723404255319147,141
Anna Szczekutowicz,2.9270440251572327,318
Anna Szczepaniec-Bialas,3.692227979274612,965
Anna Tinnemore,3.642857142857143,7
Anna-Carolina Haensch,3.7299999999999995,20
Annaly Galeas,3.4555555555555553,9
Anne Anderson-Sawyer,3.7489361702127657,47
Anne Baum,3.7603960396039597,101
Anne Butler,,0
Anne Caputo,3.8434782608695657,23
Anne Carswell,3.967613636363636,352
Anne Contee,3.8256198347107437,363
Anne Ferruggiaro,3.783333333333333,6
Anne Flood,3.2690476190476185,42
Anne Giller-Wilde,3.3412698412698414,126
Anne Hairston-Strang,3.5689655172413794,29
Anne Kaiser,3.3240875912408754,822
Anne Kerns,3.4176056338028165,142
Anne McNamara,3.8666666666666663,9
Anne Pellicciotto,3.6,12
Anne Price,3.3825503355704702,149
Anne Richardson,3.990322580645161,31
Anne Rosen,3.7127236580516905,503
Anne Rush,3.1216761184625077,1587
Anne Simon,2.947657142857143,875
Anne Smithson,3.737567084078713,559
Anne Spear,3.5672932330827063,266
Anne Turkos,3.3663157894736844,95
Anne Warren,3.746052631578948,152
Anne-Marie Carstens,3.6263157894736846,19
Annelies Galletta,0.6582278481012658,79
Annemarie Ewing,3.770322580645161,155
Annemarie van Dooren,3.6750000000000003,8
Annette Goldsmith,3.854545454545455,11
Annette Majanja,3.1861111111111113,36
Annette Spivy,3.555988857938719,1795
Annette Stanley,3.840869565217391,115
Anney Bolgiano,3.768867924528302,106
Annie Foster Ahmed,3.9478527607361964,163
Annie Goldthrite,3.925,16
Annie Kleykamp,3.747368421052631,38
Annie Montgomery,3.816666666666667,18
Annie Nichols,3.3279342723004697,426
Anny Gaul,3.723846153846154,130
Anouk Dieuleveut,1.8,8
Anqi Ye,2.495121951219512,41
Anshuman Sinha,3.1767857142857143,56
Anson Hook,3.4169642857142857,224
Anthony Banes,3.5615846338535415,833
Anthony Barkume,3.2842105263157895,19
Anthony Batts,3.291666666666667,492
Anthony Colantuono,3.351082802547771,785
Anthony Ephremides,2.5296610169491527,236
Anthony Eversole,3.7409090909090907,22
Anthony Jablonoski,3.927848101265823,79
Anthony Lemieux,3.726086956521739,92
Anthony Mautino,3.6700000000000004,20
Anthony Militello,3.911111111111111,90
Anthony Nearman,4.0,8
Anthony Obute,3.7131578947368418,38
Anthony Pagnotti,3.7538732394366194,1136
Anthony Pellicone,3.8375000000000004,16
Anthony Rivera,3.7800000000000002,15
Anthony Sanford,3.4511111111111115,270
Anthony Zitta,3.5573333333333337,75
Antoine Banks,3.5098591549295777,781
Antoine Borrut,2.690076335877862,524
Antoine Mellet,2.77635593220339,2360
Antoinette Goldthrite,3.7918367346938773,49
Antoinette Waller,3.6523809523809523,63
Anton Korinek,3.360975609756098,41
Anton Peshkov,3.2973684210526315,38
Anton Schneider,3.963636363636363,44
Antong Liu,3.432822085889571,652
Antonio Busalacchi,3.4537037037037037,54
Antonio De Rosa,3.8151898734177214,79
Antonio Larios,3.793055555555555,72
Antonio Perez Belda,3.84375,80
Antonio Pietro Latini,3.5500000000000003,18
Antony Jose,3.0271973466003312,603
Antwon Key,3.7542857142857144,175
Anubhav Datta,3.6223776223776225,143
Anukriti Singh,3.4686956521739125,115
Anumeet Nepaul,3.2743589743589743,39
Anupam Kumar,3.116129032258064,62
Anupama Yadav,3.4473684210526314,19
Anwar Bhatti,3.5727528089887635,356
Anwar Mamat,2.9325147993861,4561
Anya Galli Robertson,3.712068965517241,58
Anya Jones,3.0828532235939643,729
Anzi Hu,3.169135802469136,81
Apitchaya Pimpawathin,3.8181818181818183,11
Apolline Lagarde,3.575438596491228,57
Apoorva Javadekar,3.3080882352941177,136
April Brohawn,3.975,12
April Carroll,3.8529411764705883,34
April Fuller,3.237931034482759,58
April Kaplan,3.5083333333333333,12
April Khaing,3.9000000000000004,13
April Vester,3.6294117647058823,17
Apurv Kumar Yadav,3.4142857142857146,42
Apurva Parikh,3.7947368421052627,19
Aqdas Aftab,3.2559139784946236,93
Aquia Richburg,2.9816901408450702,71
Aravind Srinivasan,3.1715999999999998,1000
Arber Masati,3.857142857142857,7
Archana Khurana,3.014480230426813,3819
Arefeh Nasri,3.712121212121212,66
Arghya Sadhukhan,3.0,29
Argyro Kavvada,3.8260869565217392,23
Ari Israel,3.8734513274336284,791
Ari Melenciano,4.0,7
Ari Perez Montes,3.7392156862745107,306
Ariana Nash,3.736842105263158,19
Ariana Santana,3.2660194174757278,103
Arianna Gard,3.5176954732510293,243
Arianna Lashley,3.948717948717949,78
Aric Bills,3.3122015915119363,1131
Ariel Bierbaum,3.829768786127168,346
Ariel Brathwaite,3.813953488372093,43
Ariel Jicha,2.5666666666666664,18
Ariel Perez-Rosado,3.630120481927711,83
Ariel Petrovics,3.0542857142857143,35
Ariel Ramirez,3.4158765159867692,907
Ariel Rava,3.82,15
Ariella Kirsch,2.3636363636363638,33
Arielle Labrecque,3.0944444444444446,18
Arielle Ocampo,3.9615384615384617,130
Arifi Waked,3.466816143497758,223
Arijit Sehanobish,2.0812785388127852,219
Aris Cleanthous,3.186713906111603,1129
Aristos Christou,3.471522094926351,1222
Arjav Shah,3.810287081339713,418
Arjun Savel,3.2399999999999998,10
Arlie Ison,3.444262295081967,122
Arman Liwanag,3.9249999999999994,48
Armand Makowski,2.5543307086614173,254
Arnab Ray,3.4592592592592593,54
Arnaud Trouve,3.303322259136212,903
Arnett Gaston,3.1799116997792494,453
Arnold Greenland,3.5850409836065573,488
Arnold Keller,3.5352941176470587,17
Arnold Reznek,3.0815217391304355,92
Arnold Woodall,3.6571428571428575,28
Aron Hirsch,3.3785714285714286,14
Arpita Upadhyaya,3.5209742895805136,739
Arseny Zakharov,2.227272727272727,66
Artem Chernikov,4.0,6
Arthur Bruckheim,2.2298850574712645,87
Arthur Eckstein,3.0321892393320966,1078
Arthur Garcia,3.6342857142857143,35
Arthur La Porta,3.420872274143302,321
Arthur Leaderman,2.8314606741573036,178
Arthur Piszczatowski,3.310404624277457,173
Arthur Popper,4.0,9
Arthur Reynolds,3.5914285714285716,140
Arthur Wallenstein,3.3959459459459462,74
Arthur Wheelock,3.369607843137255,102
Arto Kovanen,3.3473684210526313,19
Arvydas Grybauskas,3.925,8
Aryn Phillips,3.674074074074074,27
Ashani Jayasekera,2.231818181818182,44
Ashish Alexander,3.5,6
Ashish Kabra,3.428597449908925,1098
Ashish Nedungadi,2.8313953488372094,172
Ashlee Richman,3.354054054054054,37
Ashlei Tobin-Robertson,3.9271428571428575,70
Ashleigh Brown,3.924731182795699,93
Ashleigh Coren,3.8779411764705882,68
Ashley Adkins,3.8449275362318844,69
Ashley Amaya,3.14,15
Ashley Aragon,3.8047945205479454,292
Ashley Baxter,2.69878587196468,906
Ashley Broomes,3.97,20
Ashley Delaney,3.956043956043956,91
Ashley Ellixson,3.2482758620689656,29
Ashley Enrici,3.742021276595745,188
Ashley Hixson,3.6593073593073595,231
Ashley Hufnagel,3.3169811320754716,159
Ashley Lazevnick,3.436363636363636,11
Ashley Lewis,3.656756756756757,37
Ashley Luster,3.978787878787879,33
Ashley Lyles,3.9491525423728815,59
Ashley Miller,3.970833333333333,24
Ashley Minner,3.6966666666666668,150
Ashley Munger,3.3229999999999995,200
Ashley Nazario Toole,3.8983870967741945,186
Ashley Newby,3.253719008264463,242
Ashley Pantaleao,3.7473684210526317,228
Ashley Sexton-Radney,2.7722222222222217,126
Ashley Smith,3.6666666666666665,96
Ashley Towle,3.3083333333333336,12
Ashley Venneman,3.782608695652174,46
Ashley Webb,,0
Ashley Wheeler,3.6736842105263157,38
Ashley White,3.505555555555555,18
Ashlie Kauffman,3.4925925925925925,108
Ashlynne Ludwig,3.6666666666666665,15
Ashok Agrawala,3.1198836081474295,1031
Ashwani Gupta,3.4564039408867,812
Ashwini Tambe,3.5245762711864406,236
Asiah Gayfield,3.8487394957983194,119
Asim Ali,3.2213135068153655,807
Asli Yalcin Dayioglu,2.685185185185185,54
Asma Naeem,3.3946666666666667,75
Asmaa Albaroudi,3.879245283018868,53
Aspen Shackleford,3.966666666666667,36
Assane Gueye,2.769230769230769,13
Astrid Sierra Mejia,3.5566666666666666,60
Aswani Valiveti,3.6579234972677592,183
Atif Memon,3.5262886597938143,388
Atsushi Nara,3.5652173913043477,69
Aubrey Zinn,3.472826086956522,92
Audaldo Ponce,3.2361290322580647,775
Audra Buck-Coleman,3.551771117166212,367
Audrey Barnes,3.8083333333333336,12
Audrey Farley,3.1333333333333333,216
Augusta Bolles,3.2271653543307086,254
Auguste Gezalyan,3.8815789473684212,38
Austin Gardner,3.88,25
Austin Hope,3.5584905660377357,106
Austin McDonald,3.96,30
Austin Tapp,3.2526315789473683,19
Ava Serra,3.4818181818181815,11
Avantika Bhatia,3.514457831325301,83
Avery Dame,3.6652439024390238,164
Avik Dutt,2.9716911764705887,272
Avinash Mainkar,3.3134615384615382,52
Avis Cohen,3.559375,32
Avital Feuer,3.5080402010050253,199
Avital Karpman,3.8287020109689216,547
Axel Krieger,3.654437869822486,169
Aya Farhat,3.5819444444444444,360
Aya Gandolfo,3.924203821656051,157
Ayala Nuriely,2.8282828282828283,99
Ayanna Baccus,3.940590405904058,813
Aydin Hamami,3.86984126984127,126
Ayesha Shibli,3.4867346938775508,98
Aylon Manor,3.419411764705882,170
Ayodeji Dapherede-Otusanya,3.2912017167381977,466
Aysha Jawed,3.915777262180974,431
Aysun Alp Paukowits,3.453978300180832,1106
Ayush Gupta,3.575082508250825,606
Ayushi Saxena,3.8181818181818183,22
Azi Gera,3.9509174311926603,218
Azieb Kidanu,3.3141196013289034,602
B Balachandran,3.522289156626506,166
Babak Akhlaghi,3.459649122807017,57
Babak Azimi-Sadjadi,3.6897810218978098,137
Babak Eslami,3.4073506891271057,653
Babak Fotouhi,3.7033505154639172,776
Babak Hamidzadeh,3.673076923076923,26
Bahaa Ghammraoui,3.6426966292134835,178
Bahar Asgari,3.2193069306930697,202
Bahareh Jalehmahmoudi,3.6519480519480516,77
Bahram Meyssami,3.4749999999999996,16
Bahram Momen,3.500772200772201,259
Bailey Kier,3.7226495726495727,234
Balaji Padmanabhan,3.798717948717949,78
Bani Saluja,3.3333333333333335,6
Bao Yang,3.4500000000000006,858
Baobao Liu,3.6516666666666664,480
Baoxia Mi,3.144075829383886,211
Barbara Alving,3.992248062015504,129
Barbara Barrett,3.510126582278481,79
Barbara Berman,3.6774193548387095,62
Barbara Curbow,3.76289156626506,415
Barbara Finkelstein,3.8333333333333335,6
Barbara Goldberg,3.5582524271844664,103
Barbara Gruber,4.0,19
Barbara Haggh-Huglo,3.5256716417910443,335
Barbara Jacoby,3.6214285714285714,28
Barbara Lauren,3.5333333333333337,42
Barbara Marchetti,3.082894736842105,152
Barbara Michelato,1.8991820040899798,978
Barbara O'Reilly,3.4615384615384617,13
Barbara Singer,3.453448275862069,58
Barbara Sonies,3.2454545454545456,55
Barbara Zocal Da Silva,3.3692307692307693,117
Barbie Dunnan,3.46826923076923,104
Bardia Yousefi,3.8085714285714287,35
Barnet Corwin,3.445991561181435,1896
Barnet Pavao-Zuckerman,3.3642151481888036,911
Barnett Koven,3.0875,8
Barry Feinstein,3.5556701030927833,194
Barry Koh,4.0,9
Barry Pearson,3.2566701137538776,967
Barry Smith,3.3329787234042554,94
Barry Spieler,2.973913043478261,23
Bart Pushaw,3.2125000000000004,24
Bartlomiej Kaminski,3.294915254237288,236
Barton Forman,2.7735449735449738,567
Basem Elzaawily,3.070967741935484,31
Bassam Fayad,3.3031250000000005,32
Bayley Marquez,3.6073275862068965,232
Beatrice Debelen,3.951020408163265,49
Beatrice Gurwitz,3.209090909090909,55
Beatrice Kondo,3.8445945945945947,222
Beatrix Siman Zakhari,3.3649999999999998,80
Beatriz Haspo,3.6884615384615382,156
Beatriz Palma Orellana,3.6555555555555554,54
Beatriz Quintos,3.7086956521739127,92
Beatriz Quintos Alonso,4.0,12
Becky Archer,3.7442567567567564,1184
Becky Baltich Nelson,3.8318181818181816,22
Becky Epanchin-Niell,3.308796296296296,216
Becky Shasha,3.930870712401055,379
Bedrettin Yazan,3.747916666666667,48
Behrouz Meyssami,3.6285714285714286,7
Behtash Babadi,3.5791208791208793,637
Behzad Amir Faryar,3.5173913043478264,23
Behzad Gohari,3.9393939393939394,198
Bei Lok Hu,2.98952380952381,735
Beka Guluma,3.3,7
Belen Franch,3.1966101694915254,118
Belinda Qian He,3.8164705882352945,85
Bellur Srikar,3.687804878048781,82
Ben Bederson,3.6450450450450447,111
Ben Bezejouh,2.095151515151515,825
Ben Goldschlager,3.0366666666666666,30
Ben Hurley,3.0589065255731924,567
Ben Shneiderman,3.8290540540540543,148
Ben Woodard,3.951980198019802,202
Benedikt Diemer,3.1824362606232297,353
Benjamin Arendt,3.896666666666667,30
Benjamin Baker,3.1494768310911816,669
Benjamin Beltran,3.409803921568627,51
Benjamin Boyd,3.7750000000000004,16
Benjamin Castle,2.857142857142857,14
Benjamin Dreyfus,3.2759708737864073,412
Benjamin Edwards,3.932,25
Benjamin Eidelberg,3.5137254901960784,51
Benjamin Fan,3.3133333333333335,30
Benjamin Friedman,3.6714285714285717,7
Benjamin Greene,3.91,10
Benjamin Huffman,3.89505376344086,465
Benjamin Johnston,3.3000000000000003,16
Benjamin Jones,3.336059850374065,4010
Benjamin Kedem,3.3392000000000004,500
Benjamin King,3.4990196078431377,102
Benjamin Lauser,1.8518518518518519,27
Benjamin Manning,2.6514285714285712,245
Benjamin Miller,3.675675675675676,37
Benjamin Munyan,2.7,37
Benjamin Parks,3.688888888888889,18
Benjamin Perlow,3.822448979591837,49
Benjamin Rickles,3.8150442477876103,113
Benjamin Rosenthal,3.8117647058823527,85
Benjamin Schlesinger,3.79,90
Benjamin Shapiro,3.4070866141732283,635
Benjamin Shaw,3.9250000000000003,24
Benjamin Sheppard,3.93,70
Benjamin Silbaugh,3.1352238805970143,335
Benjamin Skolnik,3.2571428571428576,28
Benjamin Stefano,3.3227272727272723,22
Benjamin Tauber,3.6,24
Benjamin Wall,3.820689655172414,29
Benjamin Weigel,3.323529411764705,51
Benjamin Woods,3.7482758620689656,87
Benjamin Worsley,3.3845454545454547,110
Benjamin Yelin,3.4499999999999997,6
Bennet Zelner,3.6571428571428566,721
Bennett Erdman,3.906122448979591,49
Bernard Cooperman,3.395298013245033,1510
Bernard McGinn,3.4,12
Bernhard Zins,2.6333333333333333,9
Bertrand Sobesto,3.6015597920277296,577
Beryl Bland,3.207602339181287,684
Beth Cohen,3.8755555555555556,90
Beth Mechum,3.5365853658536586,123
Beth Parent,3.591937765205092,2828
Beth Sperber Richie,3.5980198019801986,101
Beth St Jean,3.5796047430830047,1265
Beth Sundstrom,3.694736842105263,19
Bethany Henderson,3.9,62
Bethany Swain,3.6912322274881517,422
Bethea Kleykamp,3.337142857142857,35
Betsy Mendelsohn,3.444520547945206,146
Betsy Petrusic,3.739344262295081,61
Bettina Judd,3.4960000000000004,25
Betty Malen,3.58,310
Beverly Greenfeig,3.663876651982379,227
Beverly Pratt,3.50248447204969,161
Beverly Wolpert,3.3703703703703702,81
Bhanu Moturu,3.6733333333333333,30
Bhanu Telugu,3.2784810126582284,474
Bharat Jain,3.4664705882352944,510
Bharath Govindarajan,3.509523809523809,21
Bharath Madapusi Govindarajan,3.3897435897435892,39
Bharti Motwani,3.3899328859060405,298
Bi'Anncha Andrews,3.960869565217391,23
Bianca Bersani,3.7186956521739134,230
Bianca Licitra,3.6818181818181817,33
Bilal Ali,3.8,39
Bilal Ayyub,3.3682384341637013,1124
Bill Churma,3.794578313253012,166
Bill Fagan,3.3783999999999996,125
Bill Ford,3.3084188911704313,487
Bill Kules,3.6172061328790464,587
Bill Lamp,3.7714285714285714,210
Bill Phillips,3.3470809792843697,531
Billy Champion,3.2564516129032253,62
Billy McArthur,2.9818181818181824,44
Binbin Peng,3.8263157894736843,19
Bingkuan Cao,3.7948717948717947,39
Bingze Xu,3.395774647887324,71
Binod Paudyal,3.813532110091743,436
Birthe Kjellerup,3.292127659574468,470
Birthe Kjellerup Shirtliff,3.419277108433735,83
Bizuayehu Bedane,3.54375,16
Blair Coleman,3.691866028708134,209
Blaire Perel,2.9776785714285716,112
Blake Fritz,2.5496296296296297,135
Blake Harness,3.8807692307692303,182
Blake Hartley,3.223529411764706,102
Blake Turner,3.4299999999999997,10
Blake Wilder,3.4267326732673267,707
Blakely Mulder,3.4347826086956523,46
Blakely Pomietto,3.056603773584906,53
Blessing Awe,3.8249999999999997,24
Blessing Enekwe,3.5230769230769234,13
Bo Hu,3.5,18
Bo Jiang,3.6380952380952385,21
Bo Tian,2.583098591549296,71
Bo Xie,3.8346153846153848,26
Bo Yang,3.233613445378151,119
Bo Zhou,3.533136094674557,845
Bobbie Foster,3.7355223880597013,335
Bobby Boone,3.783333333333333,6
Bobby Hunter,4.0,88
Boden Sandstrom,3.1714876033057857,242
Bongtae Han,3.19164677804296,838
Bonnie Brett,3.4061643835616437,146
Bonnie Dixon,2.745998568360773,6985
Bonnie Miranda,4.0,15
Bonnie Richter,2.763855421686747,166
Boragan Aruoba,3.1000000000000005,87
Boualem Hammouda,3.696969696969697,33
Boya Xu,3.4392307692307695,130
Boyu Zhang,3.244262295081967,61
Brad Greenwood,3.3398843930635844,173
Brad Weiner,3.4799999999999995,10
Bradford Gowen,3.771559633027523,109
Bradford Sanders,2.6166795665634677,2584
Bradley Boekeloo,3.5685314685314684,286
Bradley Green,3.4545454545454546,11
Bradley Hatfield,3.8200000000000003,5
Bradley Kerridge,3.2083333333333326,48
Bradley McDonald,3.4250000000000003,12
Bradley Stevens,4.0,9
Brady Firth,3.470175438596491,57
Brady West,3.591228070175439,171
Brady Woods,2.948387096774194,31
Brandee Feola,3.702238805970149,134
Brandee Pettus,3.8438372093023254,860
Brandi Martin,2.93,10
Brandi Slaughter,3.449418604651164,344
Brandi Stupica,3.8421052631578947,19
Brandi Townsend,3.54,15
Brandon Alexander,2.4899328859060406,298
Brandon Behlendorf,4.0,12
Brandon Benavides,3.5181818181818185,22
Brandon Bush,3.5555555555555554,18
Brandon Clark,3.839823008849558,113
Brandon Donahue,3.8835443037974686,316
Brandon Dula,3.6162475822050286,517
Brandon Harris,3.7925925925925923,54
Brandon Ives,3.6109215017064846,293
Brandon Johnson,3.6090909090909093,22
Brandon Kolstoe,1.5236363636363637,55
Brandon Lee,3.9277777777777776,54
Brandon Morse,3.569634703196347,438
Brandon Ng,4.0,19
Brandon Schatt,4.0,8
Brandon Terrizzi,3.405970149253731,67
Brandon Wallace,3.0820224719101126,356
Brandon Winfrey,3.2333333333333334,54
Brandy Williams,3.4056603773584904,53
Branko Milanovic,3.1458333333333335,24
Brantley Hall,3.6727272727272724,88
Brawnlyn Patterson,2.9286206896551725,290
Brayan Pinto,3.6125000000000003,16
Breana Dinh,4.0,17
Breanna Davis,3.815107913669064,139
Brecca Faust,3.9355371900826444,121
Brenda Anderson,4.0,16
Brenda Fredericksen,2.9905405405405405,148
Brenda Harden,3.246774193548388,62
Brenda Iraola,3.625806451612903,31
Brenda Jones Harden,3.266857142857143,350
Brenda Keitzer,3.44932735426009,223
Brendan Casey,3.542857142857143,7
Brendan Dooley,2.9254918733960653,2338
Brendan Epstein,3.44421052631579,95
Brendan Magee,3.047916666666667,48
Brendan Schnabel,4.0,4
Brennan Rudy,3.8627450980392157,51
Brent Barbee,3.3840314136125658,382
Brent Goldfarb,3.618302828618968,601
Brent Leggs,3.8000000000000003,24
Brent Madsen,4.0,8
Brent Newton,3.148587570621469,177
Brent Solomon,3.50896,1875
Brent White,3.614705882352941,34
Breonna Smith,3.857894736842105,19
Brett Hagman,3.5,128
Brett Lacey,3.4638822593476544,1257
Brett Williams,3.4135135135135135,37
Bretton Kent,3.2921690140845064,1775
Bri'Ann Wright,3.8160000000000003,25
Bria Bennett,3.7180327868852463,61
Bria Parker,3.919444444444445,36
Brian Baick,3.8425076452599387,327
Brian Beaudoin,3.8365384615384617,104
Brian Bequette,3.424083769633508,191
Brian Blair,3.457481940144479,969
Brian Brubach,2.521686746987952,83
Brian Butler,3.5143344709897613,293
Brian Casey,2.8883495145631066,103
Brian Clark,3.6705882352941175,51
Brian Cleveland,3.586734693877551,98
